mouse_life_stage,Early adult
gene_accession_id,MGI:96545
pvalue,0.9396429
gene_symbol,Il1r1
analysis_id,8b6v1m10s39fprm
mouse_strain,C57BL
parameter_name,Lower teeth appearance
parameter_id,IMPC_CSD_070_001
