parameter_id,MGP_PBI_020_001
mouse_strain,C57BL
gene_symbol,Mapkap1
mouse_life_stage,E12.5
pvalue,0.7751363
analysis_id,33chm3t18x2q1m3
parameter_name,Eosinophil percentage
gene_accession_id,MGI:2444554
