mouse_strain,C57BL
gene_accession_id,MGI:1914256
gene_symbol,Cisd2
pvalue,0.1399133
analysis_id,ctbig0okd4972gq
mouse_life_stage,Early adult
parameter_name,Dark sleep bout lengths mean
parameter_id,JAX_SLW_009_001
