parameter_id,IMPC_CBC_005_001
analysis_id,917d170r2a3s581
gene_accession_id,MGI:95835
mouse_life_stage,E12.5
mouse_strain,C57BL
gene_symbol,Hspa5
parameter_name,Creatinine
pvalue,0.789502
