gene_accession_id,MGI:1924315
gene_symbol,Ints7
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,JAXLA_OFD_009_001
pvalue,0.7105345
parameter_name,Whole arena average speed
analysis_id,f45xa3iqrh732ec
