mouse_life_stage,E18.5
gene_symbol,Zyg11b
parameter_id,MGP_MLN_072_001
pvalue,0.6510409
mouse_strain,C57BL
gene_accession_id,MGI:2685277
analysis_id,54886797ds87m9y
parameter_name,KLRG1+ Treg cells - % of CD45+
