gene_accession_id,MGI:2684980
gene_symbol,Mms22l
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_071_001
pvalue,0.6317887
parameter_name,MZB (CD21/35 high)
analysis_id,e24q1ifw0v2d448
