mouse_life_stage,Middle aged adult
analysis_id,7q57x1p2p078n0b
parameter_id,JAX_LDT_005_001
pvalue,0.231884
parameter_name,Time mobile dark side
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
mouse_strain,C57BL
