parameter_id,IMPC_EYE_001_001
analysis_id,9s0iu78l8tvu59o
parameter_name,Eye
pvalue,0.5439725
gene_accession_id,MGI:1346088
mouse_strain,C57BL
gene_symbol,Cd52
mouse_life_stage,Early adult
