parameter_id,IMPC_XRY_066_001
mouse_strain,C57BL
parameter_name,Sacral processes
gene_accession_id,MGI:1914050
mouse_life_stage,Early adult
pvalue,0.6680513
gene_symbol,Trp53rkb
analysis_id,j08z2f4e06zd389
