gene_accession_id,MGI:2685277
gene_symbol,Zyg11b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_007_001
pvalue,0.9352745
parameter_name,Coat - color - abdomen
analysis_id,ck44labk91emy56
