parameter_id,M-G-P_007_001_011
gene_symbol,Slc30a4
parameter_name,center - resting time
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
pvalue,0.7383335
gene_accession_id,MGI:1345282
analysis_id,k2037lf9qnw75oe
