gene_symbol,Slc17a9
pvalue,0.6108198
parameter_name,Periphery distance travelled
gene_accession_id,MGI:1919107
parameter_id,JAX_OFD_010_001
mouse_life_stage,Early adult
analysis_id,5mmia0dt1t0c9df
mouse_strain,C57BL
