parameter_id,IMPC_EYE_016_001
mouse_strain,C57BL
gene_symbol,Trdmt1
parameter_name,Lens
analysis_id,84207f671a1nr11
gene_accession_id,MGI:1274787
mouse_life_stage,Early adult
pvalue,0.8136885
