parameter_id,IMPC_XRY_066_001
parameter_name,Sacral processes
mouse_strain,C57BL
analysis_id,47qlc3wbf202666
pvalue,0.6726132
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
mouse_life_stage,Late adult
