gene_accession_id,MGI:1923959
gene_symbol,Arpc2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_039_001
pvalue,0.7187642
parameter_name,Large Unstained Cell (LUC) count
analysis_id,9019s34b5m74p15
