parameter_id,IMPC_XRY_066_001
gene_accession_id,MGI:2140475
analysis_id,1bfoj766ew202vy
mouse_life_stage,Late adult
parameter_name,Sacral processes
mouse_strain,C57BL
pvalue,0.9705252
gene_symbol,AU040320
