parameter_id,IMPC_EYE_092_002
gene_accession_id,MGI:97838
mouse_strain,C57BL
analysis_id,2yv398wa6n2h1jo
gene_symbol,Eprs1
mouse_life_stage,E12.5
pvalue,0.374585
parameter_name,Retina (combined)
