parameter_id,IMPC_XRY_064_001
pvalue,0.7211503
analysis_id,n8079geeptnw41l
gene_accession_id,MGI:1915472
mouse_strain,C57BL
parameter_name,Thoracic processes
gene_symbol,Tubb4b
mouse_life_stage,Early adult
