mouse_life_stage,E9.5
mouse_strain,C57BL
parameter_id,TCPLA_XRY_033_001
parameter_name,Tibia length
analysis_id,9niv3d87mtaqal9
pvalue,0.4650765
gene_accession_id,MGI:1328306
gene_symbol,Orc2
