parameter_id,M-G-P_016_001_006
gene_accession_id,MGI:3045306
parameter_name,Mean-corpuscular-haemoglobin
pvalue,0.3440064
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,w22k10xrwq384o5
gene_symbol,Exd1
