parameter_id,IMPC_GEL_028_001
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,1nqz9935yt19mvd
gene_symbol,Wars2
gene_accession_id,MGI:1917810
parameter_name,Forebrain
pvalue,0.4644234
