mouse_life_stage,Late adult
pvalue,0.5079753
analysis_id,n4b854iy8r8g064
gene_symbol,Nucks1
parameter_id,MGP_PBI_030_001
gene_accession_id,MGI:1934811
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
mouse_strain,C57BL
