mouse_strain,C57BL
pvalue,0.8917547
analysis_id,h2p5ll2g51oh9e1
mouse_life_stage,Early adult
gene_accession_id,MGI:106100
gene_symbol,Etfdh
parameter_id,JAX_SLW_014_001
parameter_name,Breath rate during sleep standard deviation
