parameter_id,IMPC_HEM_005_001
analysis_id,12i68o9sg9l5m64
mouse_strain,C57BL
pvalue,0.4156783
gene_symbol,Trpa1
mouse_life_stage,Early adult
parameter_name,Mean cell volume
gene_accession_id,MGI:3522699
