pvalue,0.673917
gene_symbol,Kif24
mouse_strain,C57BL
analysis_id,x10834jof43w9ev
parameter_id,IMPC_XRY_002_001
parameter_name,Zygomatic bone
mouse_life_stage,Early adult
gene_accession_id,MGI:1918345
