parameter_id,IMPC_DXA_010_001
pvalue,0.4773378
parameter_name,Bone Area
mouse_strain,C57BL
gene_accession_id,MGI:1931749
mouse_life_stage,Early adult
gene_symbol,Pum1
analysis_id,zsvfu61b7og9047
