gene_accession_id,MGI:3522699
gene_symbol,Trpa1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_067_001
pvalue,0.8856282
parameter_name,Resting CD4+ T helper cells - % of CD45+
analysis_id,f7a741g75f5l075
