parameter_id,IMPC_CSD_047_001
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Hindlimb digit - size
gene_accession_id,MGI:1913396
pvalue,0.6464052
analysis_id,5j1653y5e7l6r59
gene_symbol,Maco1
