parameter_id,MGP_PBI_027_001
gene_symbol,Tbl1xr1
mouse_life_stage,Late adult
analysis_id,9qci007k1l5m990
gene_accession_id,MGI:2441730
pvalue,0.6152104
mouse_strain,C57BL
parameter_name,NK cell number
