mouse_life_stage,E12.5
analysis_id,fo6iy988krm09s1
parameter_name,Pupil Dilation
parameter_id,IMPC_EYE_013_001
pvalue,0.5789343
gene_symbol,Tiprl
mouse_strain,C57BL
gene_accession_id,MGI:1915087
