parameter_id,IMPC_EYE_059_001
gene_accession_id,MGI:1914556
gene_symbol,Zc2hc1a
pvalue,0.7736095
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Mean right eye lens density
analysis_id,q5o3m30bb9zt36c
