parameter_id,IMPC_XRY_066_001
gene_symbol,Sprr1b
mouse_life_stage,Early adult
analysis_id,9k73zf14qhwn51g
pvalue,0.8304165
mouse_strain,C57BL
gene_accession_id,MGI:106659
parameter_name,Sacral processes
