parameter_id,IMPC_CBC_012_001
analysis_id,6oi9n31mf4721w8
parameter_name,Aspartate aminotransferase
gene_symbol,Sprr1b
mouse_strain,C57BL
gene_accession_id,MGI:106659
pvalue,0.459063
mouse_life_stage,Early adult
