parameter_id,ESLIM_007_001_009
pvalue,0.443154
mouse_life_stage,Early adult
analysis_id,91d555g78z5gbvu
gene_symbol,Sfpq
parameter_name,Periphery average speed
gene_accession_id,MGI:1918764
mouse_strain,C57BL
