parameter_id,ESLIM_011_001_702
mouse_strain,C57BL
analysis_id,5lidbv522w55u8v
pvalue,0.1856529
gene_symbol,Cmpk1
mouse_life_stage,Early adult
gene_accession_id,MGI:1913838
parameter_name,Prepulse inhibition - PP2
