parameter_id,M-G-P_007_001_011
mouse_life_stage,Early adult
analysis_id,kgeddm371a649mr
parameter_name,center - resting time
gene_accession_id,MGI:1919107
gene_symbol,Slc17a9
mouse_strain,C57BL
pvalue,0.145703
