parameter_id,IMPC_CSD_029_001
parameter_name,Activity (body position)
gene_symbol,Slc28a2
pvalue,0.940215
gene_accession_id,MGI:1913105
analysis_id,m2g2b8391flda72
mouse_life_stage,Early adult
mouse_strain,C57BL
