parameter_id,M-G-P_025_001_030
analysis_id,d5962986u6e0f5z
parameter_name,Magnesium
mouse_life_stage,Early adult
gene_accession_id,MGI:1346344
mouse_strain,B6J
pvalue,0.1085303
gene_symbol,Nr0b2
