parameter_id,IMPC_HEM_030_001
pvalue,0.8170434
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Zmynd19
gene_accession_id,MGI:1914437
analysis_id,a47byf98yxn0v31
parameter_name,Neutrophil cell count
