parameter_id,HMGULA_CBC_015_001
analysis_id,6c8c9hn22epknx1
mouse_life_stage,Early adult
parameter_name,Total cholesterol
pvalue,0.5595062
gene_symbol,Inpp1
mouse_strain,129SV
gene_accession_id,MGI:104848
