mouse_strain,C57BL
analysis_id,f724253h704bsql
mouse_life_stage,E18.5
gene_symbol,Zyg11b
parameter_id,M-G-P_007_001_011
gene_accession_id,MGI:2685277
parameter_name,center - resting time
pvalue,0.5638945
