parameter_id,M-G-P_016_001_006
mouse_life_stage,Early adult
mouse_strain,C58BL
analysis_id,js6t93rxhnwi9g6
pvalue,0.3256614
parameter_name,Mean-corpuscular-haemoglobin
gene_symbol,Cpa3
gene_accession_id,MGI:88479
