parameter_id,MGP_PBI_008_001
analysis_id,ontsvb8i97lwina
parameter_name,CD4+ CD25+ alpha beta regulatory T cell percentage
gene_symbol,Bcs1l
mouse_life_stage,E12.5
pvalue,0.3075228
gene_accession_id,MGI:1914071
mouse_strain,C57BL
