gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
analysis_id,g8thp4j5fp892rf
mouse_life_stage,Early adult
parameter_id,MGP_IMM_027_001
pvalue,0.7868551
mouse_strain,C57BL
parameter_name,Resting CD4- NKT cells - % of CD4- NKT cells
