parameter_id,IMPC_XRY_059_001
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
analysis_id,4c2ix5c121c8vv5
gene_symbol,Lpgat1
pvalue,0.3510525
parameter_name,Shape of ribcage
gene_accession_id,MGI:2446186
