mouse_life_stage,Middle aged adult
mouse_strain,C57BL
parameter_name,Eye
gene_accession_id,MGI:2139447
gene_symbol,Galnt13
analysis_id,c4zoc889q065ni6
parameter_id,IMPC_EYE_001_001
pvalue,0.6804753
