gene_accession_id,MGI:1929242
gene_symbol,Ivd
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_058_001
pvalue,0.8951316
parameter_name,Cholesterol ratio
analysis_id,8666a2j25660vu5
