mouse_strain,C57BL
analysis_id,93oib02m6yae6sa
parameter_name,Red blood cell count
pvalue,0.3685193
gene_symbol,Cntfr
parameter_id,ESLIM_016_001_002
gene_accession_id,MGI:99605
mouse_life_stage,Early adult
