pvalue,0.4791469
gene_symbol,Bpifa3
gene_accession_id,MGI:1920638
mouse_strain,C57BL
parameter_name,Glucose
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_018_001
analysis_id,kav4583a80509d3
