parameter_id,MGP_PBI_031_001
gene_accession_id,MGI:3046938
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,g0436lkurjh0r76
parameter_name,KLRG1+ mature NK cell number
gene_symbol,Hrnr
pvalue,0.1039267
