parameter_id,IMPC_EYE_059_001
parameter_name,Mean right eye lens density
analysis_id,rk2z78j7hv641i7
gene_symbol,Dcaf12
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.378399
gene_accession_id,MGI:1916220
