parameter_id,M-G-P_014_001_010
gene_symbol,Cd52
pvalue,0.9560409
parameter_name,lens opacity
gene_accession_id,MGI:1346088
mouse_strain,C57BL
analysis_id,4ias24u8onswo15
mouse_life_stage,Early adult
