parameter_id,M-G-P_009_001_003
parameter_name,Body weight
analysis_id,d9f0u9uq0rt070v
mouse_strain,C57BL
gene_accession_id,MGI:3588214
gene_symbol,Rufy4
mouse_life_stage,Early adult
pvalue,0.418032
