parameter_id,MGP_MLN_064_001
pvalue,0.1436628
mouse_life_stage,Early adult
gene_symbol,Rnf114
mouse_strain,C57BL
gene_accession_id,MGI:1933159
parameter_name,Total CD4+ T cells - % of CD45+
analysis_id,d266g5dr934cgki
