parameter_id,MGP_MLN_005_001
analysis_id,7bkz484npuz5843
mouse_strain,C57BL
gene_accession_id,MGI:95835
gene_symbol,Hspa5
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
pvalue,0.9149752
mouse_life_stage,Early adult
