parameter_id,IMPC_CSD_007_001
gene_symbol,Slc39a10
mouse_life_stage,Early adult
gene_accession_id,MGI:1914515
parameter_name,Coat - color - abdomen
analysis_id,109499k447c2010
mouse_strain,C57BL
pvalue,2.60935e-23
