mouse_life_stage,Early adult
parameter_name,Lean mass
gene_symbol,Eprs1
pvalue,0.9689819
mouse_strain,C57BL
gene_accession_id,MGI:97838
analysis_id,584ym3e00149c80
parameter_id,JAXLA_DXA_003_001
