parameter_id,IMPC_IMM_034_001
gene_accession_id,MGI:2385156
analysis_id,28284lh8hu6z8kf
mouse_life_stage,Early adult
pvalue,0.7738169
gene_symbol,Sdcbp2
mouse_strain,C57BL
parameter_name,CD8 CD44-CD62L+ T cells
