mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,9a0k8199x2884nb
parameter_name,Effector CD4+ T helper cells - % of CD45+
parameter_id,MGP_IMM_073_001
pvalue,0.8541795
gene_symbol,Tnfsf8
gene_accession_id,MGI:88328
