mouse_life_stage,Middle aged adult
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
mouse_strain,C57BL
analysis_id,5mrco825d42q9zh
parameter_name,Forelimb grip strength measurement mean
pvalue,0.9176495
parameter_id,IMPC_GRS_008_001
