mouse_life_stage,Early adult
gene_accession_id,MGI:106659
pvalue,0.5961028
mouse_strain,C57BL
parameter_name,Distance travelled - total
analysis_id,vm8e2j31i0j5429
gene_symbol,Sprr1b
parameter_id,JAX_OFD_020_001
