mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:104805
parameter_name,Forelimb and hindlimb grip strength measurement mean
parameter_id,IMPC_GRS_009_001
pvalue,0.1233788
gene_symbol,Snrpb2
analysis_id,d222e5pgw7pj6i2
