gene_symbol,Nucks1
mouse_strain,C57BL
parameter_id,IMPC_CSD_008_001
analysis_id,35sod6dt1bjq0kc
parameter_name,Coat - color pattern - back
pvalue,0.516007
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1934811
